book name,review title,reviewer,reviewer rating,review description,date,ASIN,title length,Rank,book price,rating,author,year of publication,genre,first_name,last_name,count genre,day,month,year,season,quarter,title sentiment result,desc sentiment result,year diff
the four agreements: a practical guide to personal freedom (a toltec wisdom book),several valuable insights from this book can be integrated into your daily routine,daina escamilla,5,"i wholeheartedly recommend miguel ruiz's book. it's undoubtedly one of my favorite works by this author. within its pages, it delves into the significance of not taking things personally, always striving to do your best, liberating oneself from personal constraints, and remarkably, it's remarkably easy to comprehend. i particularly admire the illustrations and instances presented within the book.my initial encounter with this book was during my time as an intern at a drug recovery center. therapists in group sessions would read excerpts from the book for discussions, and it served as a tremendous source of guidance for individuals in recovery, enabling them to reclaim their inner strength and foster positive self-improvement.i felt compelled to acquire a copy for myself, and i even bought one for my sister. both of us have since embraced its teachings fervently, and as a result of incorporating toltec wisdom into our lives, we have experienced a significant improvement in our overall well-being.highly recommend",18-09-2023,1878424319,13,32,7.74,4.7,melissa sweet,2011,picture book,melissa,sweet,2,18,9,2023,Autumn,3,Pozitif,Pozitif,12
the four agreements: a practical guide to personal freedom (a toltec wisdom book),changed my life!,mic d,5,this book is amazing and it was a life changer for me. i truly believe the world would be in a much better state if we all understood and practiced the knowledge that was given in this book! literally words to live by!!!,01-11-2023,1878424319,3,32,7.74,4.7,melissa sweet,2011,picture book,melissa,sweet,2,1,11,2023,Autumn,4,Nötr,Pozitif,12
the four agreements: a practical guide to personal freedom (a toltec wisdom book),quick read,cmbrussell,5,this is good book. reinforces the importance of not to take things personally in life. most people that treat you negatively have their own issues that they need to be deal with.,06-11-2023,1878424319,2,32,7.74,4.7,melissa sweet,2011,picture book,melissa,sweet,2,6,11,2023,Autumn,4,Nötr,Pozitif,12
the four agreements: a practical guide to personal freedom (a toltec wisdom book),"yes, yes and yes",mb,5,"the first time i read this book, it changed my life. i have since bought and gifted it to a handful of people, and i have only heard good things from anyone who has mentioned reading it. it has simple enough concepts, has encapturing stories, is short enough for even the non-avid readers and is phenomenal. like i said, it changed my life. maybe it will change yours.",20-10-2023,1878424319,4,32,7.74,4.7,melissa sweet,2011,picture book,melissa,sweet,2,20,10,2023,Autumn,4,Pozitif,Pozitif,12
the four agreements: a practical guide to personal freedom (a toltec wisdom book),i love this author / i love this book,bunny,5,"i loved this book so i purchased 2 other books by this author. this book did not smell but unfortunately the other 2 did smell to i returned one book and after taking to amazon i did an exchange for the second book. i hoping the book exchange will not smell. i love this author. wish more people would be aware of his teachings,",14-10-2023,1878424319,9,32,7.74,4.7,melissa sweet,2011,picture book,melissa,sweet,2,14,10,2023,Autumn,4,Pozitif,Pozitif,12
the housemaid,freida you have done it again. must read,bella s.,5,"i don’t do well with peer pressure and with all the hype around the book…well i gave in. this book 100% lives up to its well-deserved hype. once i started this one i could not put it down. this was my first freida book and i’ve now read 3 others. i can say she is an immediate buy author for me. i immediately read the next book as well. i just had to continue millie’s story.millie has recently gotten out of prison and is on the hunt for a job. she lives in her car, tired of the bar, and can’t even get a job in fast food. she's in her 20s and is gorgeous, but wears glasses and clothes to lessen her appeal, so others don't think she’s too pretty to work there. she interviews with nina winchester for a job as their housemaid and live-in nanny. nina is a stay at home wife/mom, seems to only dress in white, slightly overweight, and appears to be very sophisticated.nina’s daughter is a spoiled brat who is only dressed in fancy baby doll type dresses. from the second millie meets her she senses something is off with her. nina is emotionally unstable and has lots of mood swings and seems to always find ways to insult millie. millie is forced to put on a happy face and play nice with her and the daughter so she can get a good reference. she doesn’t want to live in her car again and violate her parole. and she definitely doesn't want to go back to prison.then we have andrew winchester. he makes a lot of money, is so very handsome, and seems to be a wonderful father and husband. millie can’t stop herself from fantasizing about him. he seems perfect in every way to her and cannot understand why nina isn’t over the moon about him.millie ends up having to live in the attic; in a tiny room. there is a small window that is painted shut and the lock is on the other side of the door. the door just so happens to get stuck a lot.and finally we have enzo. he’s italian and allegedly does not speak english, but he is very attractive. enzo tries to warn millie and reveals some of nina’s secrets. that is when she realizes this job may put her life in danger, but she needs it and she thinks it cannot possibly be worse than going back to prison.",27-10-2023,1538742578,8,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,27,10,2023,Autumn,4,Nötr,Pozitif,26
the housemaid,wow,veronica,4,"first let me say this was soo good!! i definitely ate this book up… i prob would have finished reading it sooner but you know work calls. if you loved reading verity by colleen hoover then this book is definitely for you!! i love a good thriller and this one did not disappoint. some of the twist and turns i saw coming tho.. like this perfect husband who is always dressed in a suit and not a single hair on his head out of place like come on that’s not suspicious. i don’t understand why nina and millie were so quick to be all in with this man, they knew nothing about him.. and then look what he did to them smh. i read online that this got picked up for amovie and i can’t wait to see who they cast as these characters!! i can’t wait to read the next book.",27-10-2023,1538742578,1,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,27,10,2023,Autumn,4,Pozitif,Pozitif,26
the housemaid,i saw the twist coming,s.williams,4,"okay so i liked it but didn't love it. it was fast paced and interesting. millie was not my favorite character, she was very obviously one of those main characters that has to make all the wrong decisions for the plot to move. that's said by about 30% i figured out the twist. i was not in the least surprised when things went down the way they did. i wasn't exactly disappointed with the ending but i was hoping to have a few expectations subverted. i mean maybe i'm just too disconnected from reading tons of dark messed up stuff but really the whole epic conclusion felt lackluster. i was out for blood and i feel the author only showed me a papercut. maybe i'm the problem. i did like the writing style and nina's pov was honestly super refreshing even if i wasn't surprised by the hidden narrative. i don't know if i'll read the next book yet but it's on my radar for sure.",17-10-2023,1538742578,5,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,17,10,2023,Autumn,4,Nötr,Pozitif,26
the housemaid,a true page-turner,leetallavi,5,i got this book on a recommendation from my mom and her neighbor and the o ly regret i have is that i could not set this book down once i picked it up. read the first book in four days (with interruptions - darn responsibilities!) as i was nearing the last 10 chapters i ordered the second book in the series thinking it would arrive as i was finishing the first book… i could not have been more wrong because i ended up finishing the first book that day and had to wait a whole (traumatizing) 24 hours till book two was delivered! it was agony having to wait till the next day when all i could think of was getting book two! do yourself a favor and just buy book 1 & 2 at the same time. now i have to wait till june to get the 3rd book in the series - this is going to be a traumatizing wait…,17-10-2023,1538742578,3,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,17,10,2023,Autumn,4,Pozitif,Negatif,26
the housemaid,i was hooked!,danielle l,5,"i don't have anything bad to say about this book. i loved every second, every page, every chapter, everything.it was so entertaining to read. i found myself so immersed in the story that i became upset when i was interrupted. i've also been recommending it to anyone who would listen to me. like, that's how much i enjoyed reading this book.i found myself empathizing so much with some of the characters and their struggles and that just makes me love this book even more.it does talk about abuse, so read the trigger warnings",02-11-2023,1538742578,3,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,2,11,2023,Autumn,4,Nötr,Pozitif,26
the housemaid,left me spinning!,jh,5,"**spoilers**i’m in awe at how freida kept me on my toes through the entire story! in the beginning, i truly did hate nina for all the psychological torture she was inflicting on to millie and rooting for milldrew to become a couple. i expected there to be some further torture from afar from nina. wild how this was not the ending at all. nor the story to be told. turning the extraordinary husband into the true monster and discovering it was learned behavior all along from evelyn… i can’t imagine what discipline she did to cece when they were alone. the entire thing has still left me feeling, and then for mille to be highly recommended to another household by nina. i wonder how millie will handle him next…",18-10-2023,1538742578,3,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,18,10,2023,Autumn,4,Nötr,Negatif,26
the housemaid,kept me intrigued!,jnapie2,4,"four out of five stars is a solid positive review for me. this was a good book and i really enjoyed the storyline. it kept me intrigued throughout, and i wanted to keep finishing chapter after chapter. the author did a great job of adding some twists and turns that i was not expecting. i felt like both of the female characters had both a good and bad side, and i liked how that unraveled through the book. read this one.",05-11-2023,1538742578,3,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,5,11,2023,Autumn,4,Nötr,Pozitif,26
the housemaid,this is delicious,country roads,5,i've just discovered freida's books. ill never get any sleep or housework done again. many books describe their stories as getting hooked on the first page. i want to go from the first page to the last just to get to the ending. not cheating though. the housemaid had so many twist and turns it was hard to keep up with the action. can't miss with this story or any by this author. yes i have already recommended this book to my sisters.,31-10-2023,1538742578,3,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,31,10,2023,Autumn,4,Pozitif,Pozitif,26
the housemaid,on the edge of my seat good!,mamabr,5,i had this book on my shopping list for a while. i finally ordered it and read it in two days which is very fast for me. so many twists and turns. i enjoyed every page. i’ve already ordered three more books from the same author. i started the second housekeeper book this afternoon. i’m so excited to of found an author i enjoy so much. i’m sure i’ll order more of her books when i finish these three. happy reading!,01-11-2023,1538742578,7,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,1,11,2023,Autumn,4,Pozitif,Pozitif,26
the housemaid,riveting read!!,croberts,5,the only issue i had with this book was the fact that i couldn’t put it down for anything. this book caught my full attention on page 1 and kept my attention to the very end. be prepared for a fantastic story that will have you so engrossed in its characters that you’ll be tempted to lock yourself in a room to avoid anyone interrupting you from reading this book!,05-11-2023,1538742578,2,33,8.11,4.5,don miguel ruiz,1997,"spirituality, self-help, personal growth",don,miguel ruiz,4,5,11,2023,Autumn,4,Nötr,Pozitif,26
how to know a person: the art of seeing others deeply and being deeply seen,an important book on an important topic taking a much needed skill building focus,j.m. ryan,5,"david brooks is good at both reporting and synthesizing best current thinking. here, in this new book, importantly, he is driven also by his own learning. i think of him as a reflective practitioner. a fellow traveler. this is a good book, not a great book. a 5 star rating, however, for cleat intent and effort. this is a “big tent” book full of breadcrumbs of learning and insight. a book that will be relevant and helpful for many. the best chapters go deep. a single topic unpacked like empathy. the chapters in part 2 are substantive in this way. on the whole, however, the book goes wide (too wide) in addressing a broad range of both personal and public (civic) concerns. the civic focus requires separate treatment. really, a separate book. also, at times, this book is both over-written and under-written. a reporter’s dilemma. hard to find the middle ground balancing theory and practice (stories). in brief, at a deeper level, i think the book lacks an idea architecture in many ways. there is no integrating framework offered. his “illuminator” frame partially does this but it is not fleshed out and defined rigorously enough. the book is more akin to a reporter’s field learnings coupled with a graduate student’s enthusiasm. the book has a palpable sense of discovery about it and offers us the promise of learning and seeing in new ways. and, indeed, it does that. brooks helps us us take stock and see in new ways. learning these social skills and the “seeing others” skills more fully, more attentively, that brooks points to, however, is not easy. i would have liked him to go deeper explaining how these skills are acquired and deepened. that said, i applaud brooks task and his field research and his own reflections. he is a good role model in both his personal and professional life in the quest for lived wisdom. see chapter 17, “what is wisdom ?”. this is a well intended effort at pulling together this book and his learnings. finally, his dedication to his deceased friend peter marks, his best friend, speaks volumes. read chapter 10 and his poignant recollections of his friend. pitch perfect writing found here.",30-10-2023,059323006x,14,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,30,10,2023,Autumn,4,Pozitif,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,insightful,sue hopper,4,"not finished yet, but especially incisive.eyeopening. love david brooks' books andinterviews.",31-10-2023,059323006x,1,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,31,10,2023,Autumn,4,Nötr,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,revolutionary!,amazon customer,5,"what would happen if we all took the time to understand another person truly? beyond surface level but seeing that person's humanity on full display. not judging, condemning, or suppressing but understanding. this is the question david brooks answers in ""how to know a person.""brooks wrote a book about a common humanity we all share which is the intrinsic need to be heard, valued, and understood. each human being craves for this and we live in a culture that prevents that from occurring.brooks effortlessly blends the fields of psychology, neuroscience, philosophy, ethics, and sociology to present a compelling case for human connection. we need each other and cannot live without interaction. life would be very difficult without these essentials.this book doesn't talk about a new issue that has arisen but from ages past. however, what david achieves in this book is presenting a healthy alternative that will foster deep change in every sphere and domain of our lives. the antidote to tribalism, polarization, xenophobia, and the like is love. it's simple yet profound. by truly getting to know another in all of their humanity, we love our neighbors deeply.this book is about more than just relationships but the art of loving people. how can we truly love someone to the point where they feel heard, valued, and understood? it only happens through deep empathic listening and compassion. seeing the world through another's eyes while affirming their experiences.if we let it, this book can help start conversations that could revolutionize society for the common good. david brooks speaks out of experience and not theoretically. i highly recommend this book to anyone who feels lonely, marginalized, neglected, or misunderstood. this book is a rare gem that we need so desperately.",29-10-2023,059323006x,1,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,29,10,2023,Autumn,4,Nötr,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,"thank you, david brooks!",linda,5,"i admire david brooks for his incredible writing, research, intelligent analysis, compassion and true kindness. he delves into complicated issues and brings us along with him on his journey. thank you, mr. brooks, for writing this book (and everything else you do at nyt and on pbs). every sentence in this book touches my heart and life and i promise that it will do so for everyone who reads it. and, it's always truly wonderful to read the personal side of someone who impacts our media interaction; to understand the person behind the person behind the ""pen,"" or screen.",03-11-2023,059323006x,4,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,3,11,2023,Autumn,4,Pozitif,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,amazing and important book on getting to know other people,steve woit,5,"david brooks has written a wonderful book on one of the most important challenges of our time: in an age of social media and social disconnection and unrest, how can we be better at getting to know and understand others?brooks explores this subject in a down-to-earth and informative manner, using many examples from his own life and others. he is not preachy, elitist or holier-than-thou about it—he openly shares his struggles in connecting and understanding other people in a very well written narrative, including stories that clearly illustrate his points.i was afraid this would be too “touchy feely” or academic to be of any use, but brooks has such a thoughtful approach that it is more like learning from a friend or someone who has your best interest in mind.a very refreshing take on a common human problem: how do you really connect with someone else who is different from you? how do you understand people who disagree with you on politics, religion or other issues?it may be that the future of our country depends on solving some of these questions, so well worth a try.",24-10-2023,059323006x,10,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,24,10,2023,Autumn,4,Pozitif,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,growing,davidj,5,"mr. brooks has written an exceptional book that provides a rich history about relationships. relationships start with seeing people. not seeing them physically and not even placing people in categories (e.g., black, male, gay). it's helping to share their stories with you in order that you see them in their entirety. this can happen if you allow yourself to grow, learn, and accept that we humans are mysteries, and we all have our stories. we all want to share those stories, we just need to be seen. mr. brooks helps us get the tools for that to happen.",29-10-2023,059323006x,1,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,29,10,2023,Autumn,4,Pozitif,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,must read!!,mark,5,"david brooks never disappoints. i flew through this book. the author talks about so many important things in regards to being present, listening, valuing others, and simply being a good person. after every read i would put the book down and ponder his points. i found myself, and still do, looking for way to simply be kind, listen to others, and try to hear stories that people are wanting to share. you will be a different person after reading this book.",29-10-2023,059323006x,2,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,29,10,2023,Autumn,4,Nötr,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,phenomenal feel good read,jody gorran,5,"i really enjoyed this book. david brooks has expanded my own vision on what is possible when attempting to form emotional connections with others, particularly for me at my stage of life generally regarded as “old age”. the book felt like a road map to be followed in the quest to see others deeply and hopefully be able to connect emotionally. perhaps by attempting to do this i too might be deeply seen.",29-10-2023,059323006x,4,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,29,10,2023,Autumn,4,Pozitif,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,mr. brooks puts it all together so we’ll.,joe collector,5,"i am devouring this book slowly, one chapter at a time. it’s the most thoughtful and honest overview of human interactions. i am marking it up with a high lighter and will certainly be revisiting chapters again.",31-10-2023,059323006x,8,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,31,10,2023,Autumn,4,Nötr,Pozitif,1
how to know a person: the art of seeing others deeply and being deeply seen,david's book is great. your shipping materials did not hold up in the rain,patricia lowery,5,you delivered this book in a card board box in the rain. i have spent most of the morning drying page by page. you owe me a new book. surely you can figure out this was a bad idea for shipping.,28-10-2023,059323006x,14,34,19.89,4.5,alice walstead,2022,"thriller, mystery, suspense",alice,walstead,3,28,10,2023,Autumn,4,Pozitif,Negatif,1
how to catch a reindeer,cute story,tara,5,"my niece and nephew love all their holiday books i send, this was no exception. cute story!",06-11-2023,1728276136,2,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,6,11,2023,Autumn,4,Pozitif,Pozitif,54
how to catch a reindeer,cute book,mistylou,5,purchased as a gift but my daughter loves all the books in this series so i’m sure it will be great.,16-10-2023,1728276136,2,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,16,10,2023,Autumn,4,Pozitif,Pozitif,54
how to catch a reindeer,cool,barbara clark,5,fun christmas book!,21-10-2023,1728276136,1,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,21,10,2023,Autumn,4,Pozitif,Pozitif,54
how to catch a reindeer,good quality for the price.,cheryl monk,5,"the product was great, but there were greasy fingerprints from the person who packed it in the box. all of the books i ordered had greasy fingerprints on them.",15-09-2023,1728276136,5,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,15,9,2023,Autumn,3,Pozitif,Pozitif,54
how to catch a reindeer,seasonal picks,jen,5,"bought this book along with ""how to catch a witch"", my granddaughter loves these books",23-09-2023,1728276136,2,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,23,9,2023,Autumn,3,Nötr,Pozitif,54
how to catch a reindeer,"fun seasonal book for all children, including adults!",marilynda boyer,4,hard cover book so durable. cute seasonal story for all ages. i bought this for my nephew who loved it and in fact had me read it 3 times consecutively. i also bought other “how to catch” books and they all are enjoyable. a little expensive but worth the cost as a nice gift.,31-12-2022,1728276136,8,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,31,12,2022,Winter,4,Pozitif,Pozitif,53
how to catch a reindeer,love,jamie,5,"i get all these books for my daughter and i absolutely love them! they tell a story, a funny story and keeps my daughter listening!",06-03-2023,1728276136,1,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,6,3,2023,Spring,1,Pozitif,Pozitif,54
how to catch a reindeer,"how to catch..."" books",amazon customer,5,"i love the ""how to catch..."" books. i volunteer in a kindergarten class, and the students enjoy the books. i think i have four of them, but will buy more",05-02-2023,1728276136,4,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,5,2,2023,Winter,1,Nötr,Pozitif,54
how to catch a reindeer,"great concept, weird delivery",taylor chapman,3,how to catch a mermaid was adorable - this book was weird. it was told from the point of view of the reindeer which was odd. it was doesn’t have a good flow - most rhyming books have some kind of meter - neither my husband nor i could find a way to easily read this book to make it sound compelling - it feels wrong to read a rhyming book without since kind of rhythm. next time i’ll have to buy a how to catch book in store to check out how it reads before purchasing online.,14-02-2023,1728276136,4,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,14,2,2023,Winter,1,Pozitif,Pozitif,54
how to catch a reindeer,great fun,momofautisticlittlehandsome,5,my autistic son loves these books. they are great fun to read and brightly colored.,27-02-2023,1728276136,2,36,5.99,4.8,eric carle,1969,"childrens, literature",eric,carle,2,27,2,2023,Winter,1,Pozitif,Pozitif,54
pookie's thanksgiving (little pookie),cute,nonni rose,5,granddaughter loves it,26-10-2023,166592263x,1,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,26,10,2023,Autumn,4,Pozitif,Pozitif,1
pookie's thanksgiving (little pookie),cute story,ashley,5,"just like the companion books, this book is a favorite of our 19 month olds. small enough for toddlers to hold. so far we really love the pookie books.",08-09-2023,166592263x,2,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,8,9,2023,Autumn,3,Pozitif,Pozitif,1
pookie's thanksgiving (little pookie),good story,deborah,5,i really like the pookie series! there is more of a story with these than her other books. pookie is also a cutie. my granddaughter loves them.,21-04-2023,166592263x,2,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,21,4,2023,Spring,2,Pozitif,Pozitif,1
pookie's thanksgiving (little pookie),sweet and simple.,my favorite things,5,"the media could not be loaded. we love sandra boynton but not all have been favorites. sometimes they're either a little too silly, or the rhymes are a bit of a stretch. however, this one is perfect! it's now one of our favorites.there is a lack of fun thanksgiving books for kids, but this is a great one that keeps it simple and enjoyable. with the traditions mentioned in rhyming form with little pookie keeping things lively and cute.no need to try to include every modern demographic. just kept it short and simple with a focus on the day's preparation and family... and pie!",09-09-2022,166592263x,3,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,9,9,2022,Autumn,3,Pozitif,Pozitif,0
pookie's thanksgiving (little pookie),cute pookie book but maybe not as cute as the others,caitlin,4,my toddler loves pookies halloween so we decided to give this book a shot. very cute but not as cute of a story as the halloween one. i think thanksgiving is harder to write about in general. we did like it enough to buy an additional one for a friend!,11-11-2022,166592263x,11,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,11,11,2022,Autumn,4,Pozitif,Pozitif,0
pookie's thanksgiving (little pookie),great book!,vanessa sawade,5,great book for pur 3 year old. this was the 1st pookie book we got and it was great. not too long not short. makes a perfect go o book for a quick bedtime read.,27-01-2023,166592263x,2,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,27,1,2023,Winter,1,Pozitif,Pozitif,1
pookie's thanksgiving (little pookie),sandra boynton never disappoints!,courtney,5,"we love sandra boynton books! spooky pookie was our first and the collection has rapidly been growing. got this one for my almost 3 year old. we read it at least twice a week, even after thanksgiving. great book.",07-12-2022,166592263x,4,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,7,12,2022,Winter,4,Pozitif,Pozitif,0
pookie's thanksgiving (little pookie),boynton never misses,serena raheja,5,boynton’s books are my son’s absolute favorites and the pookie series are the best of the bunch. i’m embarrassed by how excited i was to discover there were two new pookie books this year - thanksgiving and christmas! lovely addition to the series!,05-11-2022,166592263x,3,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,5,11,2022,Autumn,4,Pozitif,Pozitif,0
pookie's thanksgiving (little pookie),what is not to love?,aquagirl,5,it is pookie and he is getting ready for thanksgiving! every grandparent should have a copy of this!,13-01-2023,166592263x,5,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,13,1,2023,Winter,1,Negatif,Pozitif,1
pookie's thanksgiving (little pookie),cute book,a_bennett,5,"this is yet another adorable book from the pookie series, my daughter's favorite. she is 3 and loved this book. i hope the author makes more pookie books in the future.",30-11-2022,166592263x,2,37,6.99,4.9,alice walstead,2022,"childrens, literature",alice,walstead,2,30,11,2022,Autumn,4,Pozitif,Pozitif,0
the seven husbands of evelyn hugo: a novel,the seven husbands of evelyn hugo: mason's review,madison,4,"“people think that intimacy is about sex. but intimacy is about truth. when you realize you can tell someone your truth, when you can show yourself to them, when you stand in front of them bare and their response is 'you're safe with me'- that's intimacy.”taylor jenkins reid’s the seven husbands of evelyn hugo tells the authentic story of legendary hollywood actress evelyn hugo through an autobiographical medium, with ambitious “vivant” journalist monique grant scribing her tale. throughout the interview, hugo reveals the behind-the-scenes secrets of her life acting in the film industry, detailing how she repressed her cuban heritage to conform to the hollywood scene, how she not only experienced but capitalized on the industry’s sexism and double standards, how she used her body and married famous men to get her to the top, how she found true friendship and forbidden love, and how she admits that she would do it all again if given a chance. as hugo engrosses grant and the readers with her story, the question of ‘why would a famous hollywood actress want to speak with an up-and-coming journalist like monique grant, why her?’ lingers in the back of our minds, and soon, we learn the real reason why hugo wanted grant to write her autobiography. as a student enrolled in an intermediate fiction writing course, i was particularly eager to review this novel after reading it for the first time last year. to say that i thoroughly enjoyed reading it is an understatement.taylor jenkins reid never fails to impress me with her craft in creating and developing characters, i find that to be a strong element of the novel that contributed to my appeal; evelyn hugo is one of the most compelling protagonists i have ever read about in my entire life, and i adored the fact that she was all morally shades of grey and not a good person when it came to her rise to the top of the hollywood ladder. she felt no regrets about the manipulations and schemes she created to get her to the singularity, which thrilled me, but seeing her vulnerable side away from the flashing cameras was also a real treat. harry cameron and celia st. james serve as strong secondary characters who held a major influence on hugo; one whom she shared a deep platonic connection with, and the other, to whom she was helplessly in love with and devoted. taylor jenkins reid wonderfully illustrates the ups and downs of the friendship between evelyn and harry, the struggles and clashes between evelyn and celia, and the tragedy evelyn experienced losing them both.another element that stood out to me was the setting of the novel. hugo’s interview reveals how she built and stepped away from her career as a renowned hollywood actress, often inspiring her to move across different locations to preserve her private image. to her detriment and benefit, the press follows hugo wherever she goes, with journalist companies like “sub rosa,” “photomoment,” “hollywood digest,” and the “new york tribune” writing articles about her fabricated life (while not realizing it), and spreading gossip. seeing those newspaper clippings pop up in the chapters gives the novel a sparkling touch, making the environment feel more authentic. it also is no surprise that taylor jenkins reid took inspiration from old hollywood icons such as marilyn monroe and elizabeth taylor to craft the character of evelyn hugo; she fits right into the time period where her story blossoms.finally, the last element that stood out to me above all else was evelyn’s plot arc. she goes from feeling determined to make it to the singularity and steal the audience's attention to wanting to give it all up for celia st. james, the love of her life, in a way that feels so natural and real. her wanting to build an image as a renowned actress came from wanting to get out of hell’s kitchen and prove to people, especially her abusive father, that she has the talent and worth to make it big. but, as she meets and falls for celia, she feels compelled to spend every moment with her, and she keeps up her work ethic but hides her feelings so the career she sacrificed so much of her authentic self for doesn’t die in vain. of course, that comes with hardships in her relationship with celia, but we see how her decision to leave all of the hollywood glory behind makes sense after the fact. it’s bittersweet.if you’re in the market for a juicy contemporary beach read or a compelling novel that handles serious topics elegantly, the seven husbands of evelyn hugo is worth a read and is the book for you.",27-04-2023,1501161938,8,39,9.49,4.6,morgan housel,2020,"finance, nonfiction, psychology, business, self help, money, economics",morgan,housel,8,27,4,2023,Spring,2,Nötr,Pozitif,3
the seven husbands of evelyn hugo: a novel,loved it,lane,5,"with so many heavy topics discussed in this book, i really think taylor jenkins reid did a beautiful job showing us the complexities of each one of them. along with the simple complexity of just being human. this book covers the story of a woman from 13 years old to her death at 79 and everything that happened in between including what leads her to monique grant to write her memoirs, ending the book with a connection between the two you will never see coming. i never expected to relate to a movie star from the 50s but hearing evelyn's story reminded me of my own life and it's amazing how the author did that so beautifully.",02-11-2023,1501161938,2,39,9.49,4.6,morgan housel,2020,"finance, nonfiction, psychology, business, self help, money, economics",morgan,housel,8,2,11,2023,Autumn,4,Pozitif,Pozitif,3
the seven husbands of evelyn hugo: a novel,not what i was expecting,the hungry housewives,5,"this is one of the better books i've read in a long time! i belong to a book club so sometimes i don't read descriptions or reviews well before reading the book (because i'm going to read it anyway) but i was so pleasantly surprised by this! it was deeper and i cared more about the characters than i thought i was going to. great storytelling, and this came out at the perfect time with so many stories of hollywood abuse coming out. i would love to see this as a movie.",02-11-2023,1501161938,5,39,9.49,4.6,morgan housel,2020,"finance, nonfiction, psychology, business, self help, money, economics",morgan,housel,8,2,11,2023,Autumn,4,Nötr,Pozitif,3
the seven husbands of evelyn hugo: a novel,finished in all in one day,renae wallace,5,"i have never had a book reap such emotion from me, i have never cried reading a book. that being said it was only the end that made me cry, no spoilers, but chapter 62 did it for me. followed by immediate shock and the feeling of betrayal!throughout the course of the book i feel as though i felt the emotions evoked from each marriage…every loss…every slanderous word said of evelyn. and while the book was focused around evelyn’s life and we received so little of monique, i still felt that i knew her so well. i mourned for her and celebrated her in the few chapters focused on her own life!i loved this book and have to place this in my top 3 favorite books i’ve ever read, perhaps maybe even #1! only time will tell",08-10-2023,1501161938,6,39,9.49,4.6,morgan housel,2020,"finance, nonfiction, psychology, business, self help, money, economics",morgan,housel,8,8,10,2023,Autumn,4,Nötr,Pozitif,3
